"","M.C.193","M.C.216","M.C.218","M.C.226","M.C.306","M.C.329","M.C.334","M.C.337","M.C.339","M.C.358","M.C.360","M.C.363","M.C.373","M.C.482","M.C.488","M.T.18","M.T.20","M.T.22","M.T.235","M.T.245","M.T.29","M.T.31","M.T.32","M.T.399","M.T.43","M.T.44","M.T.500","M.T.7","M.T.83","M.T.8"
"LOC132713986",0,0,0,0.732217065474416,1.00537218258679,1.84466043233206,1.01862554205518,0,0,0,0,0,2.95596926555292,0,1.67018259509324,1.44964895664044,3.24966337100843,0.96221597559123,0,1.1354207164219,6.61037897690106,2.44455797803114,1.79530368506241,3.2704829306106,0,0.904759151813458,0,1.38669866606563,2.89677910351234,6.32896438298903
"LOC132729160",4.34608020493279,5.03952187244298,4.74687427144112,5.03285543822816,5.50234007451268,4.15752448289372,4.49478330580404,5.04464039151959,5.29645211010488,6.9003352692485,6.10986952781987,6.17042604850679,4.97351415395905,4.58620943605031,6.37235276434563,5.08308145230009,3.7831586538444,4.17547695743514,4.09117998788941,5.29640004392285,1.99671955743814,3.59800435829553,4.93784451438427,3.80472871994134,3.20181470663915,4.51132873529954,3.27454267567575,2.73374212776537,4.8852686851375,4.42054043515821
"LOC132759609",3.06466200004524,0,2.12822661241972,1.86582377044753,3.3315836666496,2.90288589960199,2.02784890976286,1.37866791622993,1.95326120707533,2.70825924237838,2.75529734549945,2.95685338321665,3.1515533487697,3.95786099031871,5.37076241206614,6.48062391542965,5.09569684291033,2.52142792644009,5.43967709940533,4.04952101056059,4.6396558850305,5.90394318814201,4.19347190079349,3.97310397524589,2.35066036360791,6.07231218322512,1.66412834919064,5.37050999297575,4.20950622221519,3.86887514909799
"LOC132748111",0.941737267750733,1.71271339524423,0,1.86582377044753,0,1.19902336409978,6.84404229465081,0.848109786513921,0,2.11143057172391,3.11590282163625,0,0,2.54756684642782,1.0643823418906,2.41374016661609,1.43418115437874,3.73637783137082,0,0,0.997813867297712,4.0489823931941,5.81206444692758,0.899151822964975,2.53206907398451,5.80608196738584,2.41641885693964,6.35296724133177,0,2.96439009276682
"LOC132741637",6.52611810440034,7.35632303792812,6.47032109143372,7.31909034348406,7.44529090009799,9.03485444472767,7.64415658751405,7.39428635307497,6.02574328098661,7.00351793527765,8.83705646248644,7.20515342785832,7.21512594108774,8.10237359356049,7.52617910422019,5.88270246005441,5.16578707536409,7.03251001372438,7.04048524008363,6.64870374465897,6.97293911954089,6.54232706637881,6.1160561135755,7.41391532136036,6.23828643888504,6.92324432553711,7.27626125765885,5.74095145976672,6.13096427934413,6.22342897662135
"LOC132742094",2.89644221334511,2.74295863960213,0,0.732217065474416,2.59390505686215,5.26975948297781,2.61587280912319,1.37866791622993,1.95326120707533,2.70825924237838,2.75529734549945,1.08907850790642,2.95596926555292,3.24508942271456,3.43582447708096,2.98653166997171,4.53167695934523,4.68121337248197,5.09734552457693,5.10898992201973,5.31766206325333,3.94875615323764,1.79530368506241,5.77157112640973,3.73354198434308,4.76378109129519,2.68325919000405,5.80485588359897,5.20642614369315,2.46900964214573
"LOC132759776",1.50674398875093,1.09685797421702,1.08673794103308,1.21560401462627,0,1.84466043233206,0,0.848109786513921,0,2.11143057172391,1.54463669134723,2.13163667186952,1.08854077954,2.21252440515613,6.29426194541731,2.41374016661609,4.77533798256587,4.92587154564411,1.1016432323958,2.80408058766861,1.58204692034842,3.13360949643444,2.35562021589135,0,3.30518006914594,3.51938878909185,1.05977791030961,1.38669866606563,0,5.53500652585321
"LOC132759828",8.10543863491369,8.02605562695364,7.58547735329966,8.23131266562402,8.06596670189696,8.00885838362048,7.94375201092305,7.57465694416484,7.5075315873741,8.03489465606474,7.68756279807649,7.74955042951322,8.24282003818134,7.70173459100516,7.30509051406952,8.65352034853924,7.98264309301386,8.29434072795941,8.3406028988082,8.02630918679362,8.81581307446609,8.67881183623775,8.04745712446742,8.21764002174842,8.11072897386607,8.72208348759672,8.49621751729772,8.55317917905124,8.10582636967312,7.73530369060183
"LOC132723766",3.21529946904567,2.14295277444784,4.32961539969839,5.41464187818187,4.40253297399287,4.81827192377094,5.70872232180801,5.66131442860845,2.75381381346591,4.30889299150434,3.75087322004032,4.33381576009965,3.1515533487697,4.43279344139471,3.57443380429882,4.50097394565709,3.59274028864321,5.28288482392861,7.14930761850751,5.00528681334729,8.26242518552364,5.95650603218878,4.58866043529325,5.79423548180938,7.56701698219161,5.97564086463947,3.69273031220181,5.55525479287635,4.74364812379676,4.07709133168071
"LOC132735497",1.50674398875093,0,0,5.62254584704816,1.59212097457731,1.19902336409978,1.60974350174056,5.43987125376365,0.969009648737545,1.07523498107558,0.969861807103495,0,2.13085345890349,5.97252140227153,2.42360436765505,0,2.13900279641444,0,0,1.76283877595308,1.99671955743814,0,1.40449818366246,0,0,0,0,0,0,0
